Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDU08,1637.6332142013853,OUT049
NCW30,3790.096139221587,OUT045
NCM18,954.2866214413536,OUT013
FDS22,798.4278881013973,OUT035
NCH18,4003.889719025726,OUT017
FDC23,2954.068438989752,OUT013
FDY46,3070.607921563347,OUT013
NCU06,3765.3888057435533,OUT046
FDX57,1522.9532594583197,OUT045
FDX36,5582.786181478736,OUT027
FDL16,740.5584360222109,OUT045
FDT16,871.9883330167966,OUT010
FDN16,1430.4848092666632,OUT018
FDC03,3072.796851220595,OUT046
DRF60,3995.9207831726567,OUT013
FDS27,5428.619528065591,OUT027
FDP33,615.2164464961733,OUT010
FDJ36,1464.51303607735,OUT018
NCR42,640.5829985232232,OUT013
FDV14,1339.8623705304956,OUT017
NCP42,3156.038715166362,OUT035
FDB50,2092.3470896740287,OUT027
NCC30,4678.994653300119,OUT027
FDA23,1458.3617499094396,OUT018
FDW16,1430.5069311352813,OUT017
FDQ52,687.1813560510025,OUT010
FDB58,2347.3490233368616,OUT049
NCP29,1077.1383074006258,OUT049
NCM05,4107.898694398258,OUT045
FDO25,3509.914210219816,OUT013
NCM54,2121.3017314834296,OUT046
NCL54,2840.1211310162776,OUT046
FDL39,619.9623766404028,OUT010
FDF53,2558.3854283808882,OUT018
NCQ42,2147.1762635949513,OUT035
FDF58,1022.3443337043634,OUT013
FDZ04,1109.7411651749082,OUT035
FDE26,301.54516598373743,OUT019
FDS60,2676.8924976487033,OUT017
FDV58,2656.4251148506264,OUT017
FDM04,779.4692952992297,OUT045
FDE08,2494.81178725862,OUT035
NCB43,3121.141258143173,OUT049
FDU11,343.28015281066524,OUT010
FDF22,535.7678346087989,OUT019
FDE24,2273.5727286168817,OUT013
DRJ49,2058.3362216432124,OUT046
NCQ53,4034.2334328318916,OUT035
NCL41,657.973898565008,OUT013
FDR22,1743.0417711888929,OUT013
FDH04,1593.607074535234,OUT035
DRH15,644.4190015065662,OUT045
FDY40,833.2690347573321,OUT049
NCI17,1573.48001930475,OUT035
NCC18,2913.1576350002238,OUT013
FDY28,5369.280195772327,OUT027
FDB45,2995.4703036958826,OUT027
NCL30,1862.6213918321444,OUT018
FDM10,3530.6725909661586,OUT017
FDH22,3273.2870996569736,OUT027
NCZ53,3266.0708705694733,OUT017
NCI18,3724.1149575904683,OUT013
FDH14,3314.1782212411827,OUT027
FDR36,1076.5725525270052,OUT027
FDW01,2418.0972366495293,OUT045
FDK02,3057.328848650027,OUT027
FDJ02,2102.447350452045,OUT018
FDU55,4382.0673167747955,OUT013
NCV18,2282.6650347192785,OUT027
FDH14,1835.6253318127826,OUT018
FDZ37,1374.3309329237766,OUT045
FDX49,4072.540513119956,OUT049
NCD43,1682.8834747949727,OUT046
FDZ07,976.3027122100776,OUT013
FDK43,2144.5733691398314,OUT035
FDR32,3355.663888214673,OUT018
FDT39,2462.697001607455,OUT013
NCV54,2013.8497661827594,OUT017
FDF38,472.6787972763206,OUT018
FDV60,3032.8037177082338,OUT046
FDH44,4060.395019158602,OUT027
FDS21,937.6433152837594,OUT046
NCL41,628.6792541800949,OUT045
FDM46,1546.2045580096699,OUT017
FDU27,723.4751683618167,OUT045
NCJ54,3974.9210630991806,OUT017
DRG51,2260.3797203890913,OUT018
NCA29,555.8442054542836,OUT019
FDR47,3034.343226488183,OUT045
NCL19,3336.2401730718393,OUT027
DRG01,1304.5007699525233,OUT049
FDG10,894.3617732129189,OUT046
NCV05,2497.8832208682534,OUT049
NCH18,550.7388936136072,OUT019
FDV14,1144.4414005915337,OUT018
DRJ23,3192.5036980384366,OUT035
DRJ11,3067.867762465037,OUT046
FDZ03,3299.1321283533694,OUT017
FDI27,18.20469760918838,OUT010
FDJ14,1155.1189839131646,OUT018
FDU32,2004.524581623441,OUT017
FDD47,4480.250984602787,OUT027
DRF36,3237.86391081446,OUT035
FDM21,3823.540018837921,OUT046
FDV10,491.7703947481698,OUT018
FDH60,2765.267257532115,OUT018
FDX47,384.49210279518894,OUT010
FDT19,485.5342123588262,OUT019
FDO11,4086.7966080879264,OUT045
FDH24,4179.0598746812975,OUT027
FDL02,1452.943222496447,OUT018
FDB02,2938.840385472031,OUT049
FDA43,3067.867762465037,OUT046
FDG52,739.5445229900798,OUT045
DRC12,3246.7368738911036,OUT013
FDY37,1848.0963570308832,OUT018
NCU18,2171.3995398100633,OUT045
FDU09,973.9913465577853,OUT035
DRJ25,1272.2231623190446,OUT027
DRE12,1665.2696447868293,OUT018
DRL47,2152.243132002971,OUT017
DRK01,1568.237511329336,OUT046
FDC22,459.05154412405875,OUT019
FDG44,850.061888953185,OUT013
FDW04,2118.633249361082,OUT035
FDK09,3935.682298718188,OUT049
NCN43,2168.7774550702006,OUT035
FDG04,3296.6347277964833,OUT049
FDH32,201.8204747271797,OUT010
DRI47,2590.3598273332796,OUT017
DRE15,1166.9568511406017,OUT013
FDY11,1241.2194389794258,OUT035
FDO60,634.1957777661988,OUT049
FDQ20,474.2207770059869,OUT018
FDO57,4116.106801266429,OUT027
FDT14,204.42870237475842,OUT019
FDA57,621.7750572724409,OUT049
DRN35,656.6384347580146,OUT017
FDJ03,775.7217566305831,OUT046
FDX28,1643.8631146060204,OUT017
DRE25,1465.5975042911975,OUT045
FDR09,3784.9297952430525,OUT046
FDB23,3941.1830247539633,OUT035
FDO08,2549.0049079078594,OUT045
FDQ23,1658.9209895378233,OUT049
FDW04,2061.335390901478,OUT013
DRK13,632.9945475406171,OUT010
NCL17,3270.1130416074134,OUT027
FDY21,3201.9048543879044,OUT035
FDJ38,5112.925020039568,OUT027
FDA37,310.31155295065116,OUT019
FDV43,672.4512599972131,OUT013
FDL36,1525.2387790242176,OUT046
FDD53,631.3474233846579,OUT045
FDZ19,590.0383884653381,OUT010
FDV21,2006.4141068483007,OUT045
NCL54,2561.54585181984,OUT018
DRI47,3848.805750747097,OUT027
DRG03,2505.9211314877325,OUT049
FDG21,2422.208333654431,OUT013
FDW03,1489.385181661496,OUT018
NCI55,2047.2115727196642,OUT046
DRC36,583.0222572292007,OUT019
FDH22,2071.480559389536,OUT017
FDV20,2061.1401625472713,OUT045
NCU41,5350.469842325556,OUT027
FDN46,2593.175576996756,OUT027
FDK50,2558.4941234048347,OUT045
NCA05,3842.68277972529,OUT027
DRH01,2568.6879543127457,OUT018
FDT08,2106.577143932786,OUT018
FDM08,3230.7043592425944,OUT018
FDZ07,1031.1494628418209,OUT035
FDS22,829.9232662716113,OUT017
FDV35,3785.8526773322315,OUT027
FDI28,107.49528481797762,OUT010
FDW58,2634.300629250203,OUT027
FDT52,3871.5376866262754,OUT045
FDY34,2617.6354372384894,OUT046
FDR10,2658.4294590122563,OUT046
FDK57,1986.0594690945977,OUT017
FDR02,2711.6463564458877,OUT027
FDX49,3929.210525301194,OUT046
FDQ20,664.2068535695521,OUT046
DRK23,4053.465079035302,OUT045
NCW06,3042.7710534386015,OUT046
FDR31,2480.3151992212865,OUT017
NCE43,2733.258363624663,OUT013
DRO59,2113.521913563338,OUT027
FDN09,4003.9830625181417,OUT049
FDR11,2596.402691702369,OUT046
FDO57,2540.752587562394,OUT013
NCX18,3309.088930508773,OUT017
FDB05,3514.4362437228215,OUT018
FDQ08,783.9748011899721,OUT018
NCG43,1574.5474334640153,OUT035
FDJ56,1684.0500300194035,OUT013
FDA13,-0.681274619802716,OUT010
FDO56,1937.5837372897445,OUT017
FDB37,3442.648905498291,OUT018
FDZ02,1316.7966276535806,OUT018
FDQ24,3987.5747012591833,OUT046
FDM16,1177.8355429602711,OUT013
FDU35,1624.3173523818496,OUT049
FDT35,2706.560337455387,OUT035
NCX30,3961.5076137425644,OUT049
FDG04,3348.014519715004,OUT017
FDI12,1446.0037248661722,OUT035
FDE35,1058.3944385493073,OUT035
NCP14,2616.241903786785,OUT027
NCY53,1715.024689818286,OUT045
FDP49,919.1049123923995,OUT017
FDQ04,661.4105986775473,OUT017
FDM39,2923.050472645265,OUT035
FDO58,415.8535037631163,OUT019
FDC56,1908.3684649077536,OUT017
NCQ54,2735.212617132814,OUT046
FDV10,1098.941481039315,OUT027
NCK17,682.6433461119531,OUT046
NCF55,1100.4477530879808,OUT027
FDV33,4188.478664641034,OUT013
NCH29,226.0571741698918,OUT019
FDA37,3305.9143706906807,OUT027
FDH46,1449.3346069687577,OUT018
FDS25,1859.129771149369,OUT035
FDH04,2482.291074692752,OUT027
FDX52,3214.925316149941,OUT046
NCD42,667.4067864250295,OUT017
FDW47,2165.1762809379907,OUT017
FDL25,2661.6974571800242,OUT027
NCJ06,245.8762683681449,OUT010
FDY09,2969.9409822555235,OUT013
FDS40,662.8062764404069,OUT046
FDH41,3601.0940657548467,OUT017
FDG38,1459.5345958728615,OUT035
FDU03,4841.512314725523,OUT027
FDV20,2087.348391127723,OUT046
DRB13,3051.6348235300497,OUT045
NCQ30,1968.629506088537,OUT013
NCH06,3864.712372284703,OUT013
FDU50,1611.67158639805,OUT018
NCO42,325.157765663,OUT019
FDW09,1105.1491290527435,OUT018
FDH04,1377.4476976694148,OUT013
FDC21,1627.8429066554343,OUT045
FDL21,685.2608954629846,OUT049
FDM46,211.2650229704925,OUT010
FDT22,129.3908028236343,OUT019
FDB28,3139.3971861747827,OUT035
FDI12,1242.9987315723504,OUT018
FDA28,2040.4667620678201,OUT045
FDF59,2089.4355749218125,OUT013
FDM45,3308.377216864701,OUT027
FDQ56,1383.1886469695485,OUT017
FDR46,2527.7080790270684,OUT049
FDT01,3539.4791152261932,OUT013
FDD16,2034.067816201904,OUT027
NCU30,433.67602514951335,OUT010
FDM40,352.0800853997113,OUT010
FDI56,1573.48001930475,OUT035
NCS30,2052.6975451509024,OUT013
FDU08,1648.1661715208816,OUT017
FDX51,5428.619528065591,OUT027
FDA43,3026.839295614797,OUT045
FDX59,-29.893540603677227,OUT010
FDC37,1435.0203160671113,OUT018
FDP58,3466.064410519759,OUT013
NCY42,2277.3904773654567,OUT035
FDF21,2768.1377063794357,OUT018
FDU10,1108.1610776933298,OUT027
DRL47,1831.2384390550235,OUT018
FDA58,3405.01210486202,OUT018
FDJ22,3074.225559419061,OUT049
FDK50,2596.884964227431,OUT046
FDO38,1427.0081306461202,OUT035
DRF60,3967.9288206236015,OUT035
NCZ42,576.312046845134,OUT019
FDD35,1945.8240018004853,OUT049
FDL25,1452.041434486971,OUT045
FDJ16,911.6369580007748,OUT013
DRK59,3889.2281480877546,OUT049
FDI50,3906.994678292825,OUT046
NCB19,1319.461054193515,OUT045
DRI37,1004.6587012586617,OUT035
FDA14,3799.8213904034865,OUT027
FDC08,3455.6177855481437,OUT018
FDS45,1821.0109372872132,OUT046
FDI21,1103.5547397980267,OUT049
DRJ47,2831.7403731408767,OUT035
DRE37,5049.48979071454,OUT027
FDT55,2276.064767557211,OUT018
NCG42,3339.2285100331146,OUT027
FDA31,2891.3744530042554,OUT049
NCW42,3658.375590514213,OUT046
FDF50,3254.8769674967944,OUT017
FDK56,3198.4811682550594,OUT049
FDX10,667.887967383635,OUT035
NCK07,4149.540050646565,OUT027
FDZ49,3917.9591826994883,OUT017
FDR33,1687.0267942474898,OUT013
FDO44,1575.0607139821484,OUT018
FDA20,3067.867762465037,OUT046
NCL30,2028.6396980839968,OUT045
FDI05,138.5232767111259,OUT019
FDQ12,3453.372152437617,OUT018
FDH47,1602.3147115105614,OUT017
FDH34,2783.895392983486,OUT018
FDF29,2110.2734588338058,OUT046
FDG40,444.4166950730023,OUT018
NCE18,4228.8048440466455,OUT017
FDP21,474.7933655205493,OUT010
FDY50,1313.865777495945,OUT013
FDB36,2175.7184578375586,OUT049
NCZ29,2138.245542217762,OUT049
FDU20,1694.120803195297,OUT018
FDO56,1901.6886617548405,OUT013
FDW31,3132.4092159486854,OUT049
DRH59,1161.7549649711082,OUT013
NCB30,3296.454299869275,OUT017
FDK43,3353.697098659271,OUT027
FDW43,3861.268716253979,OUT045
NCL19,2350.031447438083,OUT017
FDJ27,1661.283647266174,OUT046
FDC45,2741.094736142899,OUT046
FDY40,851.7981799330915,OUT035
NCM41,1618.6612164346961,OUT035
NCK18,441.4266569946434,OUT019
FDP37,2103.368007328731,OUT049
FDA27,6181.281722264975,OUT027
NCX30,3974.906408580128,OUT035
FDR09,4074.3794547944494,OUT017
FDG08,4753.582179632163,OUT027
NCU30,2688.2369686906904,OUT013
FDB16,1380.208212212803,OUT017
FDM16,1209.378796272931,OUT017
FDC48,1363.0114635954073,OUT013
NCF18,2981.0318249948705,OUT046
FDU46,1172.7783113056423,OUT018
FDH41,3003.218410270038,OUT018
NCN42,418.8381398032883,OUT010
FDU49,1377.3958931861769,OUT046
FDB20,2258.955257218098,OUT027
FDG50,244.12063431330253,OUT019
FDW20,1940.3450226493485,OUT045
NCO55,1680.4405961067682,OUT049
FDX48,2470.6142739671945,OUT046
FDU48,2009.8175488275065,OUT046
FDR48,313.9579364387217,OUT019
FDK27,2067.334874027322,OUT013
FDT35,2628.0304325653015,OUT013
FDN12,1680.4405961067682,OUT049
NCE31,90.01812627471774,OUT019
FDL21,706.6254088427761,OUT017
FDV56,1748.18006795718,OUT017
FDR16,3604.65379035181,OUT017
NCP41,1706.391088565802,OUT049
FDJ27,1690.5514447999306,OUT013
FDA07,2110.809709593075,OUT017
FDK55,1343.4072127452566,OUT049
FDM33,3933.1706249818376,OUT049
FDY46,2937.450888065702,OUT046
FDD36,1917.5410508299135,OUT046
FDB12,2623.699775990859,OUT027
FDF28,303.1858332281954,OUT019
NCE07,326.1044061831334,OUT019
FDW50,4130.075514337684,OUT027
NCW18,4098.100154143179,OUT017
NCJ17,209.11373996909825,OUT019
DRZ24,265.6723601440364,OUT010
FDS07,1997.6476264208563,OUT035
NCW05,137.8695821031425,OUT010
FDZ22,1176.321901064147,OUT018
FDK02,1917.5410508299135,OUT046
FDZ45,5364.662936100452,OUT027
FDL25,1350.2647615950975,OUT046
FDS08,2675.2865958298325,OUT045
NCZ42,5956.1492911870755,OUT027
FDX57,1636.8350481628254,OUT035
FDF21,3074.3447490278995,OUT046
FDJ56,1370.1358560985987,OUT018
FDX10,618.3782294473486,OUT013
DRG48,2466.4508408023667,OUT035
DRN37,2651.0113039743073,OUT046
NCY41,435.5642105094394,OUT018
FDN28,1643.7015581393623,OUT045
FDE34,2777.0222100475094,OUT045
FDR10,2624.6542458986924,OUT045
FDC32,1504.8448032952315,OUT017
DRG13,2654.9061363558408,OUT046
FDP59,1483.8285916370496,OUT049
NCT53,402.25211312470094,OUT010
FDL57,6174.834810198684,OUT027
FDN32,604.4320473482861,OUT010
FDK09,3515.0554820903853,OUT018
FDA52,547.4142943052664,OUT010
FDC57,3166.543833912267,OUT049
FDI09,4211.570721138876,OUT035
NCB07,2981.0318249948705,OUT046
FDP26,1715.827647827701,OUT035
FDP40,2993.7852058039994,OUT027
FDL15,2489.926094240685,OUT013
FDV07,1797.1618017930962,OUT046
FDS03,1066.664668217547,OUT017
FDE50,3229.148095715781,OUT049
FDQ15,1231.768788886932,OUT017
FDQ33,423.07852926071956,OUT010
FDT22,918.7626777232306,OUT013
DRO35,1985.0129957813583,OUT035
FDJ41,4210.386429069433,OUT049
FDQ27,1891.7681154874958,OUT035
FDC26,1882.6132614078465,OUT017
NCF43,3484.5008191865536,OUT027
NCR50,2554.419343153462,OUT035
FDE39,1772.60645863025,OUT018
FDN49,1314.7820457250566,OUT027
DRG11,1733.3976505303485,OUT035
NCA18,1905.9406259126138,OUT049
FDM36,2453.6886161566295,OUT018
FDW32,1363.0794951270084,OUT017
NCQ18,204.94852958815406,OUT010
FDX14,2107.9554480658167,OUT027
FDD46,2468.046414680877,OUT017
FDI34,610.2775907330051,OUT019
NCJ17,1418.8684076293948,OUT035
FDB52,4133.261201383938,OUT035
FDV55,2114.143952336667,OUT018
FDC57,3026.4344007639643,OUT046
FDB29,1907.6906816455864,OUT046
NCO43,1759.3018871228473,OUT035
FDG44,778.5624655761018,OUT045
FDJ34,1996.6151086216541,OUT045
FDH40,1383.6809214417622,OUT049
NCD07,2973.7678745585763,OUT027
FDB41,773.3348449164907,OUT017
FDH47,1364.5542694820253,OUT018
DRK37,3294.0565372311025,OUT035
FDM25,583.0222572292007,OUT019
NCX06,3087.7648622280835,OUT045
NCS05,2129.6822458328215,OUT017
FDS39,2172.7952675711203,OUT045
FDC47,5696.157516774783,OUT027
FDG20,2959.0826144950493,OUT013
DRL23,1713.516528558006,OUT017
FDY33,2685.628564174057,OUT013
NCH18,3811.9989895068775,OUT045
FDX47,2532.736138441174,OUT035
NCB06,2586.728228640038,OUT045
FDP36,865.9481355828115,OUT049
FDW44,2491.0941092387206,OUT018
NCU41,2789.931848344718,OUT018
NCS17,1477.1498878637829,OUT046
FDD46,2489.449197605578,OUT035
FDE45,2992.6873931123337,OUT017
FDI09,4089.7652525308918,OUT017
NCJ54,589.7923491028828,OUT010
NCA29,2486.1138622920002,OUT018
NCN41,3294.5500277163574,OUT027
FDY34,2699.171396383834,OUT035
NCG55,1994.124303764441,OUT035
DRM49,679.7707674842484,OUT046
NCB42,1899.935774891736,OUT049
FDE58,1769.6626272707877,OUT045
DRJ25,791.2308455166719,OUT013
FDS47,198.90002014491384,OUT010
FDY21,3275.1501066385536,OUT049
NCI54,1784.767143369411,OUT013
FDO24,2614.369190731083,OUT017
FDY43,2745.5242787117672,OUT035
FDF35,1466.386124918374,OUT018
NCP29,177.1322428884662,OUT019
FDN28,2661.428633861841,OUT027
FDJ50,669.4293558075536,OUT018
FDQ14,3799.8213904034865,OUT027
FDC37,1778.5788476602947,OUT035
FDN08,1884.2386647539454,OUT046
FDD04,2309.369033987201,OUT035
FDW34,3424.693713545829,OUT018
FDP04,1084.7817354307322,OUT017
NCG07,3213.607786319071,OUT017
NCN14,2807.159781237899,OUT018
FDJ16,840.1375346236917,OUT045
NCM42,1637.9809743546862,OUT045
NCF19,787.0530299778527,OUT046
FDY21,2969.1849025757947,OUT018
FDY19,1969.955967014135,OUT035
FDV09,2456.0232539081835,OUT045
FDA28,2197.51028670142,OUT013
FDC38,1857.2755362669852,OUT018
FDL28,3842.56903069973,OUT045
NCH43,3486.182074368246,OUT049
NCN53,699.607464089158,OUT045
NCW05,1664.1109155712431,OUT017
NCO30,2785.329969865574,OUT018
FDT04,12.421092803968268,OUT019
FDB27,2782.359797864693,OUT018
NCK07,2707.7014463701544,OUT013
NCA53,795.2319792618854,OUT013
FDB33,2286.5062385380616,OUT018
FDU37,1349.9315160818305,OUT017
FDR13,1970.4078484277481,OUT035
FDE45,2966.218544765083,OUT049
FDV37,3299.1321283533694,OUT017
FDX44,250.11451695742343,OUT019
NCL06,4082.2774073944797,OUT017
FDJ28,3101.5450060756793,OUT045
FDX55,3569.63764657149,OUT049
NCK17,503.5003332122998,OUT018
FDH52,1016.293524284658,OUT035
FDN13,2710.0759550771186,OUT027
FDK44,2564.471009476057,OUT018
FDU16,1326.805284954352,OUT046
FDZ07,979.7270721780844,OUT017
NCN06,4116.106801266429,OUT027
FDH02,223.1380598252699,OUT010
NCW18,3853.2908947303654,OUT045
FDH57,2096.38681866331,OUT013
FDV35,2375.2242291639436,OUT045
NCU29,2463.1959180935273,OUT013
NCP02,936.6143457450646,OUT046
FDN44,2710.708277925579,OUT013
FDX03,486.06491146940306,OUT018
FDR11,336.5518190056063,OUT010
FDA36,3094.106000602803,OUT046
FDP58,5392.346522562355,OUT027
FDH31,1530.2603618768205,OUT045
FDH34,3185.8150187272586,OUT035
FDS13,4007.5609792161076,OUT035
FDT01,3130.095042864029,OUT018
FDY09,2976.8933819061813,OUT049
FDV33,6181.281722264975,OUT027
NCW29,319.1087562997272,OUT010
NCN17,1589.779594905895,OUT045
FDX01,1884.708223066349,OUT046
FDL03,3251.718638806766,OUT049
DRL59,927.178764393756,OUT049
DRM11,5997.1377398189725,OUT027
FDA43,3198.4811682550594,OUT049
FDZ56,343.3767786410604,OUT010
FDI44,1145.3247854476037,OUT018
FDB50,1310.4684739995025,OUT013
FDU15,6.679236281893777,OUT019
NCJ19,129.11167972780842,OUT019
FDD48,1914.5527001906567,OUT013
NCW42,3787.96027259592,OUT035
FDL24,2972.344993812251,OUT017
NCB30,3238.1221083000964,OUT013
FDK25,2719.6671293031854,OUT013
FDW28,3160.0668473494043,OUT049
FDD47,2908.9619158533364,OUT017
FDK16,219.94536747956707,OUT019
FDW37,1496.864654275761,OUT046
FDA48,3822.6716648108627,OUT035
FDA14,2534.863807371978,OUT017
FDV15,1683.0361169872724,OUT013
FDN22,3904.146368794655,OUT049
NCD55,649.8944713204162,OUT045
FDY43,2775.1159312699547,OUT013
NCU05,1289.0401682629806,OUT017
FDF10,2531.3648066246724,OUT035
FDR39,2760.2870105853945,OUT018
FDG40,623.9093582696055,OUT013
FDZ28,303.1858332281954,OUT019
FDE02,1491.1498062532055,OUT045
FDU60,2774.831193122657,OUT049
FDM21,3989.0169800834774,OUT013
FDV52,230.91212538978,OUT019
NCW06,3197.1331623951837,OUT013
FDX36,3826.800680497748,OUT035
FDT35,4369.888471951293,OUT027
NCL19,327.923482892577,OUT010
NCD31,2641.680602577956,OUT046
FDE53,188.80746156977054,OUT019
FDW58,207.66093193190997,OUT019
DRF48,3039.1192711155973,OUT046
FDW57,2852.576501675922,OUT035
DRH13,1722.9218697823937,OUT017
FDT33,2743.9476606723792,OUT013
DRK47,5518.0814992089245,OUT027
FDY22,268.86193905217016,OUT010
FDC35,561.5374730510106,OUT019
FDO03,3988.057433662112,OUT013
FDF24,1339.51390458652,OUT045
FDF56,2673.8930873590434,OUT018
FDD28,890.4636335340571,OUT013
FDG53,3299.5946293146526,OUT027
FDO27,275.6817956952373,OUT019
NCF54,2521.470649667007,OUT018
FDC20,1857.4309561529774,OUT027
FDU10,674.9570134226999,OUT046
DRA24,2264.165050452591,OUT018
FDA02,408.91950961284755,OUT010
FDG10,948.2802631977561,OUT017
FDW39,623.0033495961982,OUT010
FDP04,175.60018428563356,OUT019
NCM55,3242.4280685456843,OUT013
FDG47,4068.3348851186756,OUT045
NCU41,3222.368292332945,OUT017
NCK31,880.1169965629318,OUT017
FDZ46,1633.9902970944688,OUT045
FDU13,3666.4991616881944,OUT027
NCF19,753.2778168642897,OUT045
NCJ43,2882.020200280004,OUT013
NCJ05,2377.118762770176,OUT045
FDS04,3243.0950531444887,OUT027
FDX28,169.71455376160014,OUT010
FDB41,1299.3172753532294,OUT027
FDG53,2183.4770605999643,OUT046
FDL15,389.2282156226567,OUT010
FDQ08,979.0468568854415,OUT049
DRN36,1498.682979974237,OUT013
FDI46,4145.82195102909,OUT013
FDG16,5423.885238336257,OUT027
FDV32,1020.7457692989402,OUT013
FDF44,287.4005648103943,OUT010
FDK04,712.2927815502933,OUT018
NCA41,3281.264642343016,OUT013
FDD51,669.612760472199,OUT017
NCZ53,3061.45892457544,OUT045
FDP01,3949.207515594645,OUT027
FDY25,3016.1165394119785,OUT049
FDB17,2664.759074880693,OUT018
NCV54,1697.3257824906734,OUT018
FDJ32,1069.135566281047,OUT017
FDA37,2089.916758069093,OUT049
FDG35,2732.799875504533,OUT035
NCM05,3709.2164025613906,OUT018
FDG45,3474.6474201874107,OUT046
FDH28,664.3881133755303,OUT013
NCE18,4119.530369561535,OUT049
FDH38,1821.009351663588,OUT045
FDR56,3255.2743720528165,OUT013
FDH17,2572.0212485267843,OUT027
FDD39,3580.2239083524482,OUT049
FDB41,762.6362001297069,OUT049
NCR53,3662.248126203557,OUT046
FDX46,959.36981011809,OUT017
FDV28,665.4501049525517,OUT049
FDA08,2176.8605097990285,OUT018
FDH45,681.0044886375653,OUT017
NCS38,298.8066408864321,OUT010
FDD40,577.0517608497544,OUT010
DRM59,2515.831193851006,OUT035
NCJ43,2456.931798121787,OUT018
NCN29,802.3773304532568,OUT013
NCC19,2978.627127498397,OUT045
FDR56,3188.981519452825,OUT035
FDZ43,3956.4603918102407,OUT049
FDJ32,155.1757289971095,OUT010
DRH03,1540.910176406987,OUT017
NCZ54,2678.0693629326965,OUT035
FDE26,2468.650356299967,OUT017
FDS03,987.2662140580206,OUT045
DRZ24,299.69886408850186,OUT019
FDO48,5465.962739500977,OUT027
FDW39,2929.3399299856264,OUT049
NCK05,994.8131588249275,OUT049
NCK30,4285.303155135147,OUT017
FDT27,3367.041009205782,OUT018
FDS08,569.1832843372673,OUT019
NCJ19,867.7738082979714,OUT049
FDC58,628.4449301955958,OUT045
DRE37,3242.4280685456843,OUT013
FDW02,2320.4383702793484,OUT035
FDJ02,414.93681079267293,OUT010
FDX09,2767.733214524167,OUT045
FDT31,570.3284283644296,OUT010
FDI24,2916.5784244269375,OUT049
FDY09,2806.3459179027136,OUT045
FDV28,603.7628624168722,OUT045
DRM47,3200.375701861292,OUT049
FDT52,610.2775907330051,OUT019
FDI48,661.8490839066656,OUT018
FDY55,4382.728793815113,OUT017
FDU48,2065.1863852230367,OUT013
FDN25,818.5237352964671,OUT045
FDP20,2080.4026354241964,OUT049
FDJ15,3227.096642125118,OUT013
FDD04,1853.6363225103728,OUT018
FDY58,3851.8222754346757,OUT045
FDR37,2892.884180046892,OUT018
FDF44,2133.145649417017,OUT013
FDD32,1386.6643061824118,OUT045
FDR57,2477.1472993766038,OUT017
DRG39,1689.8802334612808,OUT027
FDX15,2708.1163960931012,OUT017
DRN37,2542.5279213449967,OUT045
FDW40,3326.2240454926164,OUT027
FDB32,1484.126366732911,OUT049
FDM40,1976.9649692832022,OUT018
FDE39,3305.7765117605973,OUT027
DRH49,1370.444000372914,OUT017
FDT46,820.3009163380843,OUT049
NCF06,3968.8708984549403,OUT035
FDP07,3244.5729460020552,OUT017
FDC04,3988.838001987803,OUT013
FDZ32,1744.8794812726085,OUT017
FDD50,2575.9000577451197,OUT045
FDU56,3306.871738557784,OUT017
FDV34,1213.2621368566342,OUT017
NCY41,624.7047422276927,OUT013
NCK18,2604.789133731357,OUT046
DRH25,819.200189723614,OUT049
FDT57,3842.58660252166,OUT046
FDV56,1446.1235340356384,OUT018
FDV12,1521.0587258520868,OUT045
FDN52,1396.2996170868598,OUT017
FDX38,833.6236781181923,OUT035
FDE47,1846.0592666067225,OUT018
NCO07,3530.306533236677,OUT013
FDV09,3848.805750747097,OUT027
FDZ23,458.0376310919276,OUT019
DRH51,1200.8284924988636,OUT018
NCY54,2695.5062386973764,OUT045
DRG49,3949.1537215067,OUT013
NCC19,3150.2690001386595,OUT049
NCV53,3888.6029535319267,OUT045
FDZ47,240.0117750219401,OUT019
NCO26,1680.8049076573002,OUT018
NCP02,896.6911517954754,OUT045
NCW30,3318.676234487912,OUT018
NCN55,3853.6475647703323,OUT046
FDB20,71.82974145662264,OUT010
DRL11,2493.2650634453325,OUT013
DRD60,3144.452195608774,OUT045
FDW14,177.29070731636529,OUT010
FDL27,141.25841967336055,OUT010
FDU09,736.402285424595,OUT018
DRH36,2006.499190741934,OUT027
FDP34,3751.139903508769,OUT027
FDE04,2987.872621342628,OUT017
FDZ57,3346.686382237189,OUT027
FDF02,187.37500390939405,OUT010
FDG28,3787.0993852015918,OUT045
NCI31,625.9878601311073,OUT046
FDT43,823.5134891678833,OUT013
FDU20,2060.057876226796,OUT046
FDD53,662.6882948049831,OUT013
FDW15,2424.574223212392,OUT045
NCT53,2540.283885894373,OUT045
NCG55,3002.5643613054635,OUT027
FDD48,1971.8505586502615,OUT035
FDG47,4074.1199176118685,OUT049
FDI21,1114.087697117523,OUT017
FDT27,4034.4597602185786,OUT017
DRO35,1898.1386907211638,OUT013
FDD33,4133.731585506771,OUT017
FDC04,3972.1248504036826,OUT035
FDY34,2637.5522912041447,OUT013
DRJ49,2099.2538032532816,OUT049
FDE05,2503.6038046529297,OUT049
FDU31,3696.715568330558,OUT017
NCN19,5115.815427896335,OUT027
FDK56,5175.808197970366,OUT027
